,id,en,fr,rating,tips,tips_groups,steps,fivefold,step_facts,step_emotions,step_needs,step_proposals,tip_morality,tip_positivebias,tip_interpretation,tip_comparison,tip_labelling,tip_generalisation,tip_duality,tip_reproach,tip_deserves,tip_denial,tip_sacrifice,tip_unavailable,tip_unsolicited,tip_provocation,tip_fact,tip_selfempathy,tip_empathy,tip_dialogue,tip_clarity,tip_activity,tip_demand,tip_person,tip_who,tip_location,tip_where,tip_time,tip_when,tip_action,tip_what,tip_objective,tip_why,tip_thismany,tip_howmany,tip_positive,tip_negative,tip_realistic,tip_unrealistic,tip_feeling,tip_need,group_empathy,group_negative,group_feeling,group_fault,group_unsolicited,group_need,group_realistic,group_precise,group_unprecise,group_unrealistic,group_provocation,group_positivebias,group_judgemental,group_demanding,group_fact,group_positive
3633,3632,I value my autonomy.,Je tiens à mon autonomie.,5,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3634,3633,I value simplicity.,J'accord beaucoup de valeur à la simplicité.,5,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3635,3634,I value you helping me when you are tired.,J'apprécie que tu m'aides quand tu es fatiguée.,4,"fact,selfempathy","fact,feeling",facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3636,3635,I visited my Grandma.,J'ai rendu visite à ma grand-mère.,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3637,3636,I wait for you.,Je vous attends.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3638,3637,I waited for the train.,J'ai attendu le train.,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3639,3638,I waited for you for an hour in the rain.,Je t'ai attendu une heure sous la pluie.,5,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3640,3639,I walked and looked around.,J'ai marché et regardé autour de moi.,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3641,3640,I want a big hug.,J'ai envie d'un gros calin.,4,"need,feeling","feeling,need","facts,emotions,needs",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3642,3641,I want a big hug in the bed with you,J'ai envie d'un gros calin dans le lit avec toi,4,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3643,3642,I want a fire truck,Je veux un camion de pompier,2,"activity,who,action,when,where,why,thismany,positive,realistic","realistic,positive,unprecise",proposals,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3644,3643,I want a hug.,Je veux un calin.,4,"activity,who,action,when,where,why,thismany,positive,realistic","realistic,positive,unprecise",proposals,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3645,3644,I want a kiss.,Je veux un bisou.,4,"activity,who,action,when,where,why,thismany,positive,realistic","realistic,positive,unprecise",proposals,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3646,3645,I want a lifetime with you.,Je veux passer ma vie avec toi.,4,"activity,person,action,when,where,why,thismany,positive,realistic","realistic,positive,precise",proposals,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3647,3646,I want a massage.,J'ai envie d'un massage.,4,"need,feeling","feeling,need","facts,emotions,needs",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3648,3647,I want her to shut her big fat whore mouth.,Je veux qu'elle ferme sa grande gueule de pute.,0,"provocation,activity,person,action,when,where,why,howmany,positive,realistic","realistic,provocation,positive,unprecise",proposals,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3649,3648,I want kisses and hugs,J'ai envie de bisous et de câlins,4,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3650,3649,I want kisses and hugs in the bed,J'ai envie de bisous et de câlins dans le lit,4,"need,feeling","feeling,need","facts,emotions,needs",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3651,3650,I want more respect from you,Je veux plus de respect de ta part,2,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",proposals,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3652,3651,I want mutual respect between us.,J'aspire à un respect mutuel entre nous.,4,"activity,person,action,when,where,why,thismany,positive,realistic","realistic,positive,precise",proposals,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3653,3652,I want sex.,J'ai envie de sex.,4,"activity,who,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",proposals,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3654,3653,I want the Playstation 4,Je veux la Playstation 4,2,"activity,who,action,when,where,why,thismany,positive,realistic","realistic,positive,unprecise",proposals,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3655,3654,I want these flashlights to last so they’ll be available if we have an emergency.,Je veux que ces lampes de poche durent pour qu'elles soient disponibles si nous avons une urgence.,5,"activity,who,action,when,where,why,thismany,positive,realistic","realistic,positive,unprecise",proposals,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3656,3655,I want to be an astronaut.,Je veux être astronaute.,4,"activity,who,action,when,where,why,thismany,positive,realistic","realistic,positive,unprecise",proposals,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3657,3656,I want to be with you.,J'aimerai être avec toi.,4,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",proposals,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3658,3657,I want to change jobs because I need to grow in my career.,Je souaite changer de poste car j'ai besoin d'évoluer dans ma carrière.,5,"fact,need","fact,need","facts,needs",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3659,3658,I want to climb on you and do all kinds of naughty things to you.,J'ai envie de te grimper dessus et de te faire tout un tas de trucs coquins.,4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3660,3659,"I want to concede you a point, but for the rest you are completely delirious.","Je veux bien vous concéder un point, mais pour le reste vous délirez complétement.",1,"interpretation,morality",judgemental,facts,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3661,3660,I want to do some really big shit with your body.,J'ai envie de faire de très grosses bétises avec ton corps.,4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3662,3661,I want to do you doggy style.,J'ai envie de te prendre en levrette.,4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3663,3662,I want to fall asleep against your warm body.,J'ai envie de m'endormir contre ton corps tout chaud.,4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3664,3663,I want to go to this party because I need empowerment.,Je souhaite me rendre à cette fête car j'ai besoin d'émancipation.,5,"fact,need","fact,need","facts,needs",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3665,3664,I want to lay you on the pool table and take you there...,J'ai envie de te coucher sur le billard et de te prendre là...,4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3666,3665,"I want to lose weight, yet I eat chocolate daily.","Je veux perdre du poids, pourtant je mange du chocolat tous les jours.",5,duality,judgemental,facts,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3667,3666,"I want to make love, come.","J'ai envie de faire l'amour, vient.",4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3668,3667,I want to make sure they feel good,Je veux m'assurer qu'ils se sentent bien,4,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",proposals,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3669,3668,"I want to play together, would you agree to make a cabin?","J'ai envie qu'on joue ensemble, serait tu d'accord pour faire une cabane ?",5,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3670,3669,I want to resolve human conflicts in other ways,Je tiens à résoudre les conflits humains par d'autres moyens,5,"fact,need","fact,need","facts,needs",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3671,3670,"I want to share something, but I would like to to reflect me how you think I feel before telling me how you feel.","Je veux partager quelque chose, mais j'aimerais que tu me dises comment tu penses que je me sens avant de me dire comment tu te sens.",4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3672,3671,I want to show that there are other ways of solving differences in school without kicking people out.,Je veux montrer qu'il existe d'autres moyens de résoudre les différends à l'école sans mettre les gens à la porte.,4,"fact,need,feeling","feeling,fact,need","facts,emotions,needs",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3673,3672,I want to spice up our sex life.,J'ai envie qu'on pimente notre vie sexuelle.,5,"need,feeling","feeling,need","facts,emotions,needs",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3674,3673,I want to strangle you,J'ai envie de t'étrangler,0,provocation,provocation,"facts,emotions",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3675,3674,I want to take the time to thank you for how hard you work around our home.,Je veux prendre le temps de te remercier pour tout le travail que tu fais à la maison.,4,"fact,empathy","empathy,fact",facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3676,3675,"I want to trust that we’ll work this out soon, would you be willing to talk this afternoon after lunch?","Je veux avoir confiance que nous allons bientôt résoudre ce problème, serais-tu prêt à en parler cet après-midi après le déjeuner ?",4,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3677,3676,I want to try a threesome.,J'ai envie d'essayer un plan à 3.,4,"need,feeling","feeling,need","facts,emotions,needs",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3678,3677,I want to try BDSM but I'm afraid it will hurt.,J'ai envie d'essayer le BDSM m'ai j'ai peur d'avoir mal.,4,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3679,3678,I want to try new things in bed.,J'ai envie d'essayer de nouvelles choses au lit.,4,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3680,3679,I want to try sodomy but I'm afraid it will hurt.,J'ai envie d'essayer la sodomie mais j'ai peur d'avoir mal.,4,"need,feeling","feeling,need","facts,emotions,needs",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3681,3680,"I want to try something different; it is new and I am not completely comfortable with it and will need to use my training wheels, so please bear with me.","Je veux essayer quelque chose de différent ; c'est nouveau et je ne suis pas tout à fait à l'aise avec cela et je vais devoir utiliser mes roulettes d'entraînement, alors s'il te plaît, sois indulgent avec moi.",4,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3682,3681,I want to try the libertine clubs.,J'ai envie d'essayer les clubs libertins.,4,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3683,3682,I want you to be cool with me.,Je veux que tu sois cool avec moi.,3,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3684,3683,I want you to caress me.,J'ai envie de que tu me caresses.,5,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3685,3684,I want you to doubt yourself and not me.,Je veux que tu doutes de toi-même et pas de moi.,0,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3686,3685,I want you to give me an ass-kicking.,J'ai envi que tu me fasses un cuni.,5,"need,feeling","feeling,need","facts,emotions,needs",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3687,3686,I want you to give me the freedom to grow and be myself.,Je veux que tu me donnes la liberté de grandir et d'être moi-même.,3,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3688,3687,I want you to give me the freedom to grow and be myself.,Je veux que tu me donnes la liberté de grandir et d'être moi-même.,2,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3689,3688,I want you to hold me tight.,J'ai envie que tu me serre très fort dans tes bras.,4,"need,feeling","feeling,need","facts,emotions,proposals,needs",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3690,3689,I want you to let me be,Je veux que tu me laisses être,2,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise","facts,needs,proposals",4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3691,3690,I want you to let me be me,Je veux que tu me laisses être moi,3,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise","facts,emotions,proposals",4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3692,3691,I want you to make me scream.,J'ai envie de que tu  me fasses crier.,5,"need,feeling","feeling,need","facts,needs",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3693,3692,I want you to put your lips on mine.,J'ai envie que tu poses tes lèvres sur les miennes.,5,"need,feeling","feeling,need","facts,emotions,needs",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3694,3693,I want you to spank me until my ass is red.,"J’ai envie que tu me donnes la fessée, jusqu’à ce que mon cul soit rouge.",4,"need,feeling","feeling,need","facts,emotions,needs",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3695,3694,I want you to stop drinking.,Je veux que tu arrêtes de boire.,2,"activity,person,action,when,where,why,howmany,positive,realistic","realistic,positive,unprecise",facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3696,3695,I want you to stop drinking.,Je voudrais que tu arrêtes de boire.,2,"activity,unsolicited,when,why","unprecise,unsolicited","facts,emotions,proposals",4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3697,3696,I want you to take me violently.,J'ai envie que tu me prenne violemment.,5,"need,feeling","feeling,need","facts,emotions,needs",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3698,3697,I want you to tell me how you feel about what I did and what you’d like me to do differently.,Je veux que tu me dises ce que tu ressens par rapport à ce que j'ai fait et ce que tu aimerais que je fasse différemment.,4,"empathy,feeling","empathy,feeling","facts,emotions,proposals",5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,3698,"I want you to tell me what needs of yours are met by drinking, and to discuss with me other ways of meeting those needs.","Je veux que tu me dises quels sont tes besoins qui sont satisfaits par la consommation d'alcool, et que tu discutes avec moi d'autres moyens de satisfaire ces besoins.",4,"empathy,feeling,need","empathy,need,feeling","facts,emotions,proposals,needs",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3700,3699,I want you to tell me you won’t leave our relationship—even if I do some things that you don’t like.,"Je veux que tu me dises que tu ne quitteras pas notre relation, même si je fais certaines choses qui ne te plaisent pas.",4,"empathy,feeling","empathy,feeling","facts,emotions,proposals",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,3700,I want you to tie me to the bed and punish me.,J'aimerais que tu m’attaches au lit et que tu me punisses.,4,"need,feeling","feeling,need","facts,emotions,needs",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
